account_id,customer_id,open_date,credit_limit,apr,utilization,current_balance,status
5195,5195,2016-02-18,2940.9,0.263,0.4067,1196.18,ACTIVE
5196,5196,2019-02-02,11289.88,0.2034,0.261,2946.41,ACTIVE
5197,5197,2018-07-07,6832.38,0.2066,0.1428,975.73,CLOSED
5198,5198,2016-11-14,6063.58,0.2391,0.4106,2489.93,ACTIVE
5199,5199,2024-09-03,6099.64,0.2146,0.3716,2266.42,ACTIVE
5200,5200,2022-11-13,2946.36,0.2416,0.3265,961.86,ACTIVE
5201,5201,2023-01-12,6687.13,0.1743,0.3957,2645.92,ACTIVE
5202,5202,2018-11-04,4459.28,0.265,0.4464,1990.77,ACTIVE
5203,5203,2022-08-15,7711.49,0.2085,0.2896,2233.61,ACTIVE
5204,5204,2021-03-23,4965.91,0.1763,0.25,1241.51,ACTIVE
5205,5205,2020-02-27,5382.91,0.2583,0.6114,3290.98,ACTIVE
5206,5206,2017-09-10,5155.51,0.2552,0.3817,1967.95,ACTIVE
5207,5207,2019-11-29,6778.54,0.1891,0.3596,2437.58,ACTIVE
5208,5208,2024-11-02,5013.34,0.2254,0.3417,1713.05,ACTIVE
5209,5209,2018-04-08,5717.28,0.208,0.3483,1991.34,ACTIVE
5210,5210,2020-10-24,6394.97,0.172,0.1929,1233.89,ACTIVE
5211,5211,2023-12-08,6638.96,0.2329,0.2183,1449.03,ACTIVE
5212,5212,2018-08-06,4648.41,0.2076,0.4961,2306.19,ACTIVE
5213,5213,2022-05-17,4670.3,0.2363,0.4197,1960.28,ACTIVE
5214,5214,2020-06-26,5645.65,0.231,0.3143,1774.52,ACTIVE
5215,5215,2015-06-23,5893.56,0.2346,0.2351,1385.44,ACTIVE
5216,5216,2022-09-14,4550.3,0.2904,0.4415,2008.94,ACTIVE
5217,5217,2016-04-18,5874.59,0.2487,0.3416,2006.83,ACTIVE
5218,5218,2020-06-26,4258.81,0.2218,0.4783,2036.97,ACTIVE
5219,5219,2015-11-20,3652.56,0.2296,0.3029,1106.22,ACTIVE
5220,5220,2016-09-15,5504.72,0.1885,0.386,2125.01,ACTIVE
5221,5221,2016-11-14,4225.65,0.2674,0.4677,1976.18,ACTIVE
5222,5222,2023-01-12,4453.01,0.2386,0.359,1598.57,ACTIVE
5223,5223,2017-04-13,7386.06,0.2454,0.3796,2804.03,ACTIVE
5224,5224,2021-05-22,6075.32,0.1991,0.3495,2123.09,ACTIVE
5225,5225,2016-01-19,5195.76,0.2634,0.331,1719.88,ACTIVE
5226,5226,2015-04-24,4247.79,0.2153,0.3916,1663.56,ACTIVE
5227,5227,2019-01-03,4788.31,0.2443,0.3008,1440.4,ACTIVE
5228,5228,2016-01-19,6185.32,0.2149,0.2824,1746.74,ACTIVE
5229,5229,2019-10-30,4913.21,0.2501,0.3456,1698.22,ACTIVE
5230,5230,2024-09-03,5591.34,0.2455,0.4395,2457.28,ACTIVE
5231,5231,2016-06-17,10167.99,0.2094,0.254,2583.07,ACTIVE
5232,5232,2019-10-30,4770.76,0.2286,0.5065,2416.32,CLOSED
5233,5233,2024-08-04,3185.3,0.2204,0.3118,993.21,ACTIVE
5234,5234,2024-06-05,6064.08,0.2085,0.2766,1677.43,ACTIVE
5235,5235,2017-12-09,10763.82,0.2123,0.4301,4629.04,ACTIVE
5236,5236,2015-12-20,3698.31,0.2366,0.4777,1766.53,ACTIVE
5237,5237,2018-03-09,7413.5,0.2256,0.3061,2269.38,ACTIVE
5238,5238,2020-09-24,9047.29,0.2045,0.1919,1736.34,ACTIVE
5239,5239,2022-01-17,5382.97,0.2539,0.3539,1905.1,ACTIVE
5240,5240,2020-11-23,3107.9,0.2445,0.4057,1260.87,ACTIVE
5241,5241,2021-11-18,4200.71,0.2183,0.458,1924.08,ACTIVE
5242,5242,2022-05-17,3535.86,0.2017,0.3559,1258.38,ACTIVE
5243,5243,2023-10-09,5178.76,0.2658,0.4454,2306.77,ACTIVE
5244,5244,2019-06-02,4772.99,0.2494,0.2916,1391.66,ACTIVE
5245,5245,2022-11-13,10470.48,0.1892,0.3228,3379.65,ACTIVE
5246,5246,2023-08-10,2476.82,0.2519,0.5558,1376.54,ACTIVE
5247,5247,2022-04-17,4931.09,0.2615,0.4092,2017.88,ACTIVE
5248,5248,2017-03-14,5604.68,0.2301,0.2745,1538.74,ACTIVE
5249,5249,2019-06-02,5411.47,0.2289,0.5115,2767.92,ACTIVE
5250,5250,2020-03-28,6235.48,0.2181,0.6042,3767.49,ACTIVE
5251,5251,2019-03-04,11056.19,0.1643,0.1421,1571.16,ACTIVE
5252,5252,2019-07-02,5432.46,0.2413,0.2785,1512.88,ACTIVE
5253,5253,2020-02-27,4116.44,0.2244,0.4405,1813.28,ACTIVE
5254,5254,2016-10-15,6191.02,0.2186,0.4932,3053.23,ACTIVE
5255,5255,2017-11-09,4891.93,0.2147,0.286,1398.98,ACTIVE
5256,5256,2023-03-13,8844.71,0.2433,0.2332,2062.74,ACTIVE
5257,5257,2016-12-14,10815.05,0.2075,0.2508,2711.99,ACTIVE
5258,5258,2023-04-12,3571.81,0.2195,0.3531,1261.32,ACTIVE
5259,5259,2024-04-06,3874.57,0.2788,0.7112,2755.77,ACTIVE
5260,5260,2020-11-23,3949.1,0.2652,0.4302,1698.81,CLOSED
5261,5261,2021-02-21,5795.49,0.2435,0.3493,2024.25,ACTIVE
5262,5262,2017-04-13,5474.98,0.2599,0.504,2759.58,ACTIVE
5263,5263,2018-03-09,9885.69,0.1746,0.1317,1302.36,ACTIVE
5264,5264,2024-06-05,4202.5,0.2407,0.4559,1916.06,ACTIVE
5265,5265,2020-02-27,6500.15,0.2071,0.4103,2667.05,ACTIVE
5266,5266,2017-03-14,5287.96,0.2588,0.2635,1393.18,ACTIVE
5267,5267,2017-11-09,4657.68,0.2097,0.3594,1673.83,ACTIVE
5268,5268,2020-01-28,10817.26,0.1881,0.2692,2912.44,CLOSED
5269,5269,2019-01-03,5806.38,0.2117,0.3452,2004.52,ACTIVE
5270,5270,2019-07-02,5514.05,0.2232,0.3013,1661.33,ACTIVE
5271,5271,2022-10-14,4956.26,0.214,0.364,1804.16,ACTIVE
5272,5272,2019-07-02,11145.49,0.1649,0.2802,3123.16,ACTIVE
5273,5273,2018-05-08,5377.07,0.1838,0.3232,1737.97,ACTIVE
5274,5274,2024-07-05,5170.58,0.2259,0.3564,1842.91,ACTIVE
5275,5275,2018-03-09,4127.69,0.2432,0.546,2253.77,ACTIVE
5276,5276,2022-08-15,5539.49,0.2353,0.3873,2145.68,ACTIVE
5277,5277,2025-01-01,6306.8,0.2112,0.2934,1850.4,ACTIVE
5278,5278,2017-08-11,4644.17,0.2054,0.3227,1498.73,ACTIVE
5279,5279,2021-03-23,5309.02,0.2325,0.446,2367.9,ACTIVE
5280,5280,2020-12-23,6439.91,0.2083,0.4753,3060.67,ACTIVE
5281,5281,2018-12-04,6752.66,0.232,0.2148,1450.74,ACTIVE
5282,5282,2019-07-02,5589.31,0.2603,0.4121,2303.58,ACTIVE
5283,5283,2018-12-04,7036.51,0.2442,0.482,3391.34,ACTIVE
5284,5284,2015-09-21,2390.94,0.2774,0.4349,1039.75,ACTIVE
5285,5285,2018-08-06,2491.67,0.2684,0.7048,1756.2,ACTIVE
5286,5286,2024-08-04,3377.84,0.2212,0.382,1290.19,ACTIVE
5287,5287,2022-11-13,4098.1,0.2025,0.3046,1248.28,ACTIVE
5288,5288,2020-08-25,3144.69,0.318,0.503,1581.87,ACTIVE
5289,5289,2020-05-27,4361.5,0.2373,0.4132,1802.06,ACTIVE
5290,5290,2021-06-21,4284.73,0.1946,0.3299,1413.44,ACTIVE
5291,5291,2023-03-13,2385.96,0.2828,0.5336,1273.16,ACTIVE
5292,5292,2024-01-07,6117.93,0.2012,0.2666,1631.07,CLOSED
5293,5293,2023-08-10,4812.1,0.2212,0.2989,1438.26,ACTIVE
5294,5294,2015-08-22,6435.53,0.1751,0.1877,1207.72,ACTIVE
5295,5295,2021-02-21,7902.97,0.2102,0.2529,1999.01,ACTIVE
5296,5296,2015-07-23,2569.7,0.2686,0.3642,935.9,ACTIVE
5297,5297,2021-09-19,6310.0,0.2257,0.1836,1158.43,ACTIVE
5298,5298,2021-12-18,3918.98,0.2565,0.4308,1688.19,ACTIVE
5299,5299,2020-03-28,9834.44,0.1954,0.4447,4373.51,ACTIVE
5300,5300,2015-09-21,2874.31,0.1991,0.3173,912.12,ACTIVE
5301,5301,2019-07-02,9102.32,0.2368,0.4101,3733.15,ACTIVE
5302,5302,2024-09-03,6544.52,0.1913,0.4113,2691.84,ACTIVE
5303,5303,2022-05-17,6234.8,0.2069,0.1788,1114.56,ACTIVE
5304,5304,2015-05-24,5145.92,0.2261,0.478,2459.61,ACTIVE
5305,5305,2023-07-11,4222.04,0.2756,0.5781,2440.81,ACTIVE
5306,5306,2016-10-15,3643.55,0.2397,0.3095,1127.56,ACTIVE
5307,5307,2015-11-20,9433.44,0.2134,0.4412,4161.62,ACTIVE
5308,5308,2022-12-13,5283.57,0.2164,0.3939,2081.09,ACTIVE
5309,5309,2019-07-02,3647.18,0.2091,0.3699,1348.95,ACTIVE
5310,5310,2019-03-04,2654.72,0.1958,0.1509,400.48,ACTIVE
5311,5311,2017-03-14,4777.78,0.2031,0.3824,1827.0,ACTIVE
5312,5312,2017-03-14,5604.34,0.2089,0.2365,1325.63,ACTIVE
5313,5313,2024-06-05,4472.1,0.2734,0.2762,1235.27,ACTIVE
5314,5314,2021-11-18,5757.63,0.2365,0.4368,2515.13,ACTIVE
5315,5315,2015-10-21,2880.87,0.2721,0.4523,1303.15,ACTIVE
5316,5316,2021-07-21,11680.7,0.1794,0.0511,596.65,ACTIVE
5317,5317,2022-08-15,4193.79,0.2311,0.2968,1244.86,ACTIVE
5318,5318,2018-11-04,3589.61,0.2209,0.4116,1477.36,ACTIVE
5319,5319,2023-02-11,9281.24,0.2138,0.4215,3912.05,ACTIVE
5320,5320,2023-08-10,4782.22,0.2536,0.3887,1858.82,ACTIVE
5321,5321,2017-03-14,5462.08,0.2897,0.4409,2408.22,ACTIVE
5322,5322,2023-11-08,7751.02,0.2043,0.4,3100.74,ACTIVE
5323,5323,2016-04-18,2440.64,0.2498,0.3776,921.58,ACTIVE
5324,5324,2022-08-15,2834.68,0.2745,0.4953,1404.14,ACTIVE
5325,5325,2024-01-07,4167.25,0.2359,0.4488,1870.22,ACTIVE
5326,5326,2017-10-10,2041.8,0.2815,0.4972,1015.1,ACTIVE
5327,5327,2023-04-12,4025.33,0.2695,0.598,2407.13,ACTIVE
5328,5328,2021-06-21,7431.28,0.2098,0.3683,2736.96,ACTIVE
5329,5329,2021-07-21,5030.98,0.2469,0.3999,2011.65,ACTIVE
5330,5330,2020-01-28,4484.11,0.2578,0.5825,2612.09,ACTIVE
5331,5331,2020-05-27,3927.66,0.2299,0.382,1500.49,ACTIVE
5332,5332,2023-02-11,3739.72,0.2007,0.4114,1538.63,ACTIVE
5333,5333,2022-09-14,6077.38,0.2348,0.3223,1959.0,ACTIVE
5334,5334,2023-02-11,5331.26,0.2383,0.428,2281.66,ACTIVE
5335,5335,2024-07-05,6682.75,0.2277,0.3435,2295.39,ACTIVE
5336,5336,2018-08-06,9311.83,0.2314,0.1839,1712.03,ACTIVE
5337,5337,2020-05-27,5829.87,0.2676,0.4636,2702.82,ACTIVE
5338,5338,2023-12-08,7241.42,0.2085,0.2221,1608.34,ACTIVE
5339,5339,2021-10-19,3562.4,0.2544,0.547,1948.78,ACTIVE
5340,5340,2018-06-07,4051.17,0.2508,0.4987,2020.21,ACTIVE
5341,5341,2022-03-18,9387.9,0.1959,0.3887,3649.31,ACTIVE
5342,5342,2021-01-22,7402.27,0.1639,0.2311,1710.53,ACTIVE
5343,5343,2017-09-10,6070.28,0.2085,0.349,2118.76,ACTIVE
5344,5344,2018-06-07,5060.56,0.2273,0.2535,1283.0,ACTIVE
5345,5345,2018-02-07,8962.74,0.2295,0.3152,2824.85,ACTIVE
5346,5346,2021-04-22,5145.84,0.2603,0.4144,2132.33,ACTIVE
5347,5347,2020-03-28,5575.62,0.2195,0.3852,2147.53,ACTIVE
5348,5348,2016-09-15,7847.62,0.2075,0.338,2652.2,ACTIVE
5349,5349,2016-06-17,5650.06,0.2009,0.3773,2131.87,ACTIVE
5350,5350,2024-07-05,3635.02,0.2502,0.2813,1022.69,ACTIVE
5351,5351,2016-10-15,1842.51,0.265,0.4395,809.84,ACTIVE
5352,5352,2016-03-19,7957.15,0.2063,0.339,2697.61,ACTIVE
5353,5353,2015-09-21,5216.42,0.2459,0.3894,2031.47,ACTIVE
5354,5354,2022-05-17,2985.77,0.2635,0.5133,1532.71,ACTIVE
5355,5355,2020-01-28,5727.86,0.2505,0.3698,2118.28,ACTIVE
5356,5356,2024-08-04,5633.87,0.2503,0.302,1701.59,ACTIVE
5357,5357,2023-12-08,2444.52,0.2615,0.502,1227.08,ACTIVE
5358,5358,2019-07-02,4197.88,0.214,0.3132,1314.59,ACTIVE
5359,5359,2023-01-12,2301.15,0.273,0.4609,1060.67,ACTIVE
5360,5360,2022-11-13,10263.28,0.1717,0.3283,3369.77,ACTIVE
5361,5361,2022-02-16,3749.69,0.2526,0.4829,1810.86,ACTIVE
5362,5362,2020-06-26,3203.33,0.245,0.291,932.31,ACTIVE
5363,5363,2023-07-11,5087.21,0.2464,0.3831,1948.77,ACTIVE
5364,5364,2017-02-12,5259.66,0.1878,0.3855,2027.67,ACTIVE
5365,5365,2018-06-07,6196.1,0.1953,0.1862,1153.74,ACTIVE
5366,5366,2017-04-13,4085.86,0.2517,0.2317,946.72,ACTIVE
5367,5367,2015-11-20,4627.56,0.238,0.2468,1142.28,ACTIVE
5368,5368,2019-02-02,6132.57,0.2282,0.4463,2737.18,ACTIVE
5369,5369,2021-06-21,10814.32,0.2086,0.2922,3159.86,ACTIVE
5370,5370,2015-05-24,5654.07,0.2609,0.3945,2230.6,ACTIVE
5371,5371,2019-07-02,5105.62,0.2192,0.3113,1589.51,ACTIVE
5372,5372,2020-06-26,4055.32,0.2065,0.2987,1211.51,ACTIVE
5373,5373,2020-12-23,4491.24,0.2258,0.4977,2235.3,ACTIVE
5374,5374,2024-09-03,7784.1,0.2633,0.3232,2516.11,ACTIVE
5375,5375,2015-08-22,4532.02,0.2168,0.4686,2123.51,ACTIVE
5376,5376,2016-12-14,2450.16,0.2533,0.5761,1411.56,ACTIVE
5377,5377,2018-03-09,7593.31,0.2009,0.3281,2491.1,ACTIVE
5378,5378,2022-11-13,10787.62,0.2075,0.2769,2987.03,ACTIVE
5379,5379,2015-11-20,3518.99,0.2683,0.5326,1874.36,ACTIVE
5380,5380,2023-04-12,9223.29,0.2287,0.2692,2483.11,ACTIVE
5381,5381,2022-09-14,4502.36,0.2068,0.2665,1199.92,ACTIVE
5382,5382,2024-05-06,10194.36,0.1931,0.2797,2851.09,ACTIVE
5383,5383,2022-03-18,6433.4,0.2694,0.4531,2914.85,ACTIVE
5384,5384,2021-10-19,3603.37,0.2329,0.6208,2236.83,ACTIVE
5385,5385,2017-03-14,8884.23,0.2069,0.1683,1495.22,ACTIVE
5386,5386,2021-10-19,9748.34,0.1717,0.2771,2700.98,ACTIVE
5387,5387,2015-08-22,9094.93,0.2156,0.3064,2787.06,ACTIVE
5388,5388,2022-01-17,5378.41,0.2462,0.4905,2638.25,ACTIVE
5389,5389,2019-11-29,7605.18,0.1813,0.3404,2588.96,ACTIVE
5390,5390,2019-03-04,4673.25,0.229,0.3954,1847.72,ACTIVE
5391,5391,2016-11-14,4069.06,0.221,0.4376,1780.6,ACTIVE
5392,5392,2017-08-11,4876.17,0.2047,0.3333,1625.24,ACTIVE
5393,5393,2016-06-17,2820.48,0.275,0.3665,1033.81,ACTIVE
5394,5394,2015-10-21,7452.26,0.2347,0.4166,3104.85,ACTIVE
5395,5395,2023-11-08,4356.47,0.1956,0.2827,1231.4,CLOSED
5396,5396,2024-02-06,2752.03,0.2647,0.4738,1303.92,ACTIVE
5397,5397,2020-08-25,3521.68,0.2187,0.3101,1091.92,ACTIVE
5398,5398,2023-07-11,3749.4,0.2325,0.3672,1376.76,ACTIVE
5399,5399,2020-02-27,3714.39,0.2412,0.397,1474.73,ACTIVE
5400,5400,2019-04-03,5024.27,0.2726,0.5883,2955.84,ACTIVE
5401,5401,2022-04-17,4335.56,0.2141,0.3221,1396.62,ACTIVE
5402,5402,2024-02-06,10170.87,0.2085,0.1895,1927.06,ACTIVE
5403,5403,2015-07-23,6059.25,0.1949,0.2602,1576.68,ACTIVE
5404,5404,2021-05-22,5794.94,0.2092,0.2383,1381.15,ACTIVE
5405,5405,2016-10-15,6104.1,0.213,0.3706,2262.1,ACTIVE
5406,5406,2018-12-04,4238.56,0.2338,0.4752,2014.01,ACTIVE
5407,5407,2018-07-07,3477.52,0.2469,0.4154,1444.56,ACTIVE
5408,5408,2017-05-13,8656.94,0.1966,0.4168,3608.5,ACTIVE
5409,5409,2022-06-16,5171.48,0.256,0.3962,2048.95,ACTIVE
5410,5410,2022-11-13,3537.56,0.2365,0.4514,1596.78,ACTIVE
5411,5411,2015-03-25,4725.2,0.2257,0.3528,1667.04,ACTIVE
5412,5412,2018-06-07,2891.88,0.2424,0.476,1376.48,ACTIVE
5413,5413,2022-02-16,2065.35,0.2812,0.5814,1200.69,ACTIVE
5414,5414,2018-09-05,3481.81,0.213,0.3756,1307.68,ACTIVE
5415,5415,2021-02-21,6788.09,0.2027,0.2834,1923.86,ACTIVE
5416,5416,2016-07-17,6767.56,0.247,0.4407,2982.16,ACTIVE
5417,5417,2020-01-28,5514.39,0.2408,0.4021,2217.16,ACTIVE
5418,5418,2021-12-18,3901.6,0.2258,0.4119,1607.11,ACTIVE
5419,5419,2018-04-08,3723.41,0.2257,0.3348,1246.53,ACTIVE
5420,5420,2017-08-11,4071.86,0.2002,0.292,1189.18,ACTIVE
5421,5421,2021-05-22,6000.88,0.2324,0.3021,1812.63,ACTIVE
5422,5422,2017-08-11,8424.73,0.2225,0.1097,924.4,ACTIVE
5423,5423,2022-09-14,4334.5,0.2476,0.5091,2206.81,ACTIVE
5424,5424,2022-09-14,3968.8,0.2235,0.361,1432.76,ACTIVE
5425,5425,2016-11-14,3217.73,0.2722,0.3858,1241.52,ACTIVE
5426,5426,2018-12-04,2912.31,0.2462,0.5251,1529.39,ACTIVE
5427,5427,2024-09-03,8083.85,0.2566,0.5847,4726.44,ACTIVE
5428,5428,2018-05-08,4466.7,0.3013,0.4817,2151.8,ACTIVE
5429,5429,2022-01-17,7815.62,0.2247,0.4755,3716.36,ACTIVE
5430,5430,2022-05-17,5109.53,0.2414,0.3965,2026.14,ACTIVE
5431,5431,2020-11-23,6312.73,0.2054,0.3872,2444.49,ACTIVE
5432,5432,2020-07-26,6909.98,0.2215,0.3644,2518.09,ACTIVE
5433,5433,2016-03-19,5004.64,0.2413,0.5168,2586.31,ACTIVE
5434,5434,2020-09-24,6417.18,0.1979,0.4523,2902.64,ACTIVE
5435,5435,2022-02-16,3156.21,0.2397,0.3857,1217.4,ACTIVE
5436,5436,2017-06-12,5390.36,0.2242,0.3682,1984.78,ACTIVE
5437,5437,2019-08-31,10630.52,0.2066,0.3141,3339.41,ACTIVE
5438,5438,2025-01-01,3348.34,0.2551,0.506,1694.25,ACTIVE
5439,5439,2018-11-04,5594.97,0.2149,0.3889,2175.78,ACTIVE
5440,5440,2020-01-28,9077.51,0.2358,0.3583,3252.48,ACTIVE
5441,5441,2019-06-02,6664.37,0.2102,0.1859,1238.62,CLOSED
5442,5442,2023-03-13,6973.36,0.1793,0.3464,2415.9,ACTIVE
5443,5443,2020-04-27,4345.12,0.1674,0.2424,1053.17,ACTIVE
5444,5444,2018-09-05,5297.55,0.2132,0.2657,1407.52,ACTIVE
5445,5445,2018-05-08,9298.86,0.1883,0.2361,2195.07,ACTIVE
5446,5446,2018-05-08,10448.49,0.1721,0.1967,2055.04,ACTIVE
5447,5447,2015-03-25,3594.14,0.2232,0.4465,1604.85,ACTIVE
5448,5448,2020-01-28,8587.04,0.2447,0.2578,2213.74,ACTIVE
5449,5449,2020-10-24,6780.77,0.2006,0.3069,2081.16,ACTIVE
5450,5450,2019-08-31,4279.8,0.234,0.3667,1569.57,ACTIVE
5451,5451,2021-10-19,3597.47,0.2348,0.4915,1768.28,ACTIVE
5452,5452,2021-12-18,3550.55,0.2281,0.6028,2140.17,ACTIVE
5453,5453,2018-04-08,6363.66,0.2025,0.4066,2587.56,ACTIVE
5454,5454,2021-12-18,5616.35,0.2375,0.3538,1986.8,ACTIVE
5455,5455,2017-09-10,8212.98,0.2354,0.499,4098.55,ACTIVE
5456,5456,2017-09-10,2524.17,0.2539,0.3138,792.07,ACTIVE
5457,5457,2015-08-22,6096.77,0.2655,0.4192,2555.87,ACTIVE
5458,5458,2023-10-09,5506.96,0.2385,0.2922,1608.91,ACTIVE
5459,5459,2021-06-21,3938.63,0.2477,0.4265,1679.97,ACTIVE
5460,5460,2017-06-12,3394.84,0.2318,0.3372,1144.88,ACTIVE
5461,5461,2020-10-24,5426.55,0.2101,0.2967,1610.0,ACTIVE
5462,5462,2018-08-06,8303.44,0.2177,0.4736,3932.33,ACTIVE
5463,5463,2017-10-10,2985.64,0.2468,0.5319,1588.02,ACTIVE
5464,5464,2016-04-18,6144.55,0.1984,0.4421,2716.79,ACTIVE
5465,5465,2022-10-14,4629.47,0.2211,0.2314,1071.38,ACTIVE
5466,5466,2022-06-16,5397.92,0.2606,0.3831,2067.98,ACTIVE
5467,5467,2020-05-27,5964.38,0.2115,0.2151,1282.72,ACTIVE
5468,5468,2020-01-28,7340.31,0.2308,0.2178,1598.98,ACTIVE
5469,5469,2016-02-18,4472.25,0.1947,0.2628,1175.12,ACTIVE
5470,5470,2024-09-03,2551.1,0.2272,0.4154,1059.65,ACTIVE
5471,5471,2022-08-15,3127.81,0.2413,0.5058,1582.13,ACTIVE
5472,5472,2016-01-19,10496.53,0.1876,0.3543,3719.42,ACTIVE
5473,5473,2019-01-03,5417.14,0.2296,0.4328,2344.4,ACTIVE
5474,5474,2018-05-08,3191.04,0.2521,0.4172,1331.19,CLOSED
5475,5475,2022-08-15,6331.33,0.21,0.3776,2390.82,ACTIVE
5476,5476,2018-12-04,5521.73,0.2285,0.4786,2642.6,ACTIVE
5477,5477,2021-05-22,5657.63,0.206,0.2315,1309.63,ACTIVE
5478,5478,2017-11-09,3965.84,0.2377,0.4656,1846.54,ACTIVE
5479,5479,2024-03-07,5779.14,0.2532,0.3546,2049.29,ACTIVE
5480,5480,2022-03-18,3984.38,0.2917,0.4363,1738.25,ACTIVE
5481,5481,2018-09-05,3891.92,0.2185,0.396,1541.37,ACTIVE
5482,5482,2019-02-02,5696.7,0.1528,0.0,0.0,ACTIVE
5483,5483,2016-10-15,3353.34,0.2226,0.4264,1429.8,ACTIVE
5484,5484,2017-02-12,7531.61,0.1485,0.3746,2821.67,ACTIVE
5485,5485,2024-12-02,3992.67,0.2111,0.1506,601.48,ACTIVE
5486,5486,2024-03-07,4550.17,0.1877,0.194,882.74,ACTIVE
5487,5487,2021-07-21,5066.4,0.266,0.3853,1952.18,ACTIVE
5488,5488,2015-07-23,8910.89,0.2042,0.1492,1329.58,ACTIVE
5489,5489,2020-04-27,4979.11,0.2454,0.3521,1753.06,ACTIVE
5490,5490,2016-03-19,6008.04,0.2139,0.441,2649.4,ACTIVE
5491,5491,2024-06-05,5104.53,0.2359,0.314,1603.08,ACTIVE
5492,5492,2015-07-23,5902.67,0.2221,0.4743,2799.53,ACTIVE
5493,5493,2024-06-05,11280.79,0.1974,0.1944,2192.54,ACTIVE
5494,5494,2017-01-13,8357.43,0.2292,0.5198,4344.3,ACTIVE
5495,5495,2016-05-18,7829.96,0.2047,0.2079,1628.1,ACTIVE
5496,5496,2022-02-16,5518.53,0.2391,0.4911,2710.26,ACTIVE
5497,5497,2022-01-17,3117.91,0.2615,0.4164,1298.3,ACTIVE
5498,5498,2019-05-03,5745.72,0.2148,0.4008,2302.69,ACTIVE
5499,5499,2017-12-09,5906.82,0.2205,0.4473,2642.19,ACTIVE
5500,5500,2023-11-08,5812.21,0.217,0.5781,3360.26,ACTIVE
5501,5501,2022-09-14,6098.92,0.2105,0.2951,1799.73,ACTIVE
5502,5502,2017-08-11,2471.17,0.2317,0.4039,998.04,ACTIVE
5503,5503,2017-02-12,4156.16,0.2587,0.4922,2045.71,ACTIVE
5504,5504,2023-07-11,3983.82,0.1933,0.2844,1133.03,ACTIVE
5505,5505,2016-04-18,3644.84,0.2489,0.5776,2105.36,ACTIVE
5506,5506,2016-06-17,2384.87,0.2431,0.4827,1151.14,ACTIVE
5507,5507,2016-06-17,4273.11,0.2006,0.3434,1467.37,ACTIVE
5508,5508,2022-09-14,3614.03,0.2436,0.4001,1445.93,ACTIVE
5509,5509,2018-06-07,4124.16,0.2449,0.3909,1612.24,ACTIVE
5510,5510,2023-06-11,5584.58,0.2634,0.2962,1654.28,ACTIVE
5511,5511,2023-02-11,5362.91,0.2065,0.5182,2779.0,ACTIVE
5512,5512,2024-05-06,6110.22,0.1844,0.4275,2611.92,ACTIVE
5513,5513,2020-02-27,8314.44,0.2569,0.4196,3489.07,ACTIVE
5514,5514,2018-01-08,8589.89,0.2128,0.3555,3053.73,ACTIVE
5515,5515,2023-02-11,5150.22,0.2561,0.4112,2117.67,ACTIVE
5516,5516,2023-03-13,7449.42,0.1691,0.3395,2529.02,ACTIVE
5517,5517,2022-04-17,6723.52,0.1956,0.2613,1757.05,ACTIVE
5518,5518,2023-02-11,4328.34,0.2396,0.3856,1669.05,ACTIVE
5519,5519,2016-11-14,4222.97,0.2304,0.2537,1071.25,ACTIVE
5520,5520,2023-05-12,5882.94,0.2085,0.3546,2085.99,ACTIVE
5521,5521,2022-04-17,4098.32,0.2122,0.4374,1792.46,ACTIVE
5522,5522,2022-01-17,9433.66,0.2296,0.2895,2730.63,ACTIVE
5523,5523,2023-01-12,6506.07,0.2442,0.4359,2835.93,ACTIVE
5524,5524,2015-10-21,7480.06,0.1923,0.3477,2600.76,ACTIVE
5525,5525,2022-12-13,3473.14,0.2805,0.5191,1802.9,ACTIVE
5526,5526,2020-03-28,6687.33,0.1941,0.3058,2044.99,ACTIVE
5527,5527,2019-07-02,5314.21,0.2557,0.4582,2435.0,ACTIVE
5528,5528,2022-06-16,11563.77,0.1702,0.1419,1641.35,ACTIVE
5529,5529,2020-05-27,6694.47,0.2732,0.3537,2367.63,ACTIVE
5530,5530,2023-05-12,5239.69,0.21,0.2259,1183.68,ACTIVE
5531,5531,2020-04-27,7217.91,0.2517,0.4,2887.39,ACTIVE
5532,5532,2024-11-02,10583.8,0.1955,0.2052,2171.83,ACTIVE
5533,5533,2020-09-24,8658.29,0.2305,0.3981,3447.25,ACTIVE
5534,5534,2021-06-21,6033.31,0.2336,0.3575,2156.86,ACTIVE
5535,5535,2021-07-21,10821.55,0.183,0.2909,3147.59,ACTIVE
5536,5536,2023-12-08,4049.83,0.2244,0.3321,1344.9,ACTIVE
5537,5537,2015-03-25,3837.48,0.2064,0.5505,2112.7,ACTIVE
5538,5538,2024-10-03,3059.02,0.2631,0.3442,1052.88,ACTIVE
5539,5539,2023-08-10,6520.41,0.2126,0.3166,2064.55,ACTIVE
5540,5540,2024-01-07,9058.47,0.2135,0.206,1866.38,ACTIVE
5541,5541,2015-05-24,5564.58,0.2227,0.4121,2292.9,ACTIVE
5542,5542,2021-11-18,5158.07,0.2246,0.4308,2222.23,ACTIVE
5543,5543,2020-10-24,4842.43,0.2231,0.3168,1534.04,ACTIVE
5544,5544,2017-08-11,6198.93,0.1959,0.2877,1783.61,ACTIVE
5545,5545,2024-07-05,5632.2,0.2221,0.2296,1292.87,ACTIVE
